timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,allocationtype,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,fullregionsize,lastprotectionmask,targetaddress,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-18 12:59:52.4385791Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",13372,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592272416768,,134026715017424985,12192,49,7,55,4785074604091688,134026715095235415,13372,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",1101824,,,,,,,,,,,,,,,
"2025-09-18 12:59:52.4677214Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592269205504,,134026715017424985,12192,49,7,55,4785074604091688,134026715095222242,7000,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",315392,,,,,,,,,,,,,,,
"2025-09-18 12:59:52.4750100Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM","  748 csrss.exe",1472,,,"13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741066445576,8,134024807931815044,748,97,12,62,4785074604081161,134025032803075361,1472,0,134026739924672399,0,2,2,4785074604092287,741066407936,4,12288,"",0,2097152,131072,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:52.4757928Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM","  748 csrss.exe",1472,,,"13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741066445560,8,134024807931815044,748,97,12,62,4785074604081161,134025032803075361,1472,0,134026739924672399,0,2,2,4785074604092287,741066407936,4,12288,"",0,2097152,131072,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:52.4758592Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM","15336 EDRi.exe",304,,,"13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721323679744,4544,134026739747495109,15336,49,2,2,4785074604092285,134026739923330911,304,0,134026739924672399,0,2,2,4785074604092287,2721323679744,4,8192,"",0,8192,131072,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:52.4758618Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",14,"KERNEL_THREATINT_TASK_WRITEVM","15336 EDRi.exe",304,,,"13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741066445528,8,134026739747495109,15336,49,2,2,4785074604092285,134026739923330911,304,0,134026739924672399,0,2,2,4785074604092287,741066407936,4,12288,"",0,2097152,131072,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:52.4897363Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",16,"KERNEL_THREATINT_TASK_SUSPENDRESUME_THREAD","15336 EDRi.exe",304,,,"13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134026739747495109,15336,49,2,2,4785074604092285,134026739923330911,304,0,134026739924672399,0,2,2,4785074604092287,,,,,,,,134026739924672471,8096,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:52.4964042Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592269205504,,134026715017424985,12192,49,7,55,4785074604091688,134026715095222242,7000,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",315392,,,,,,,,,,,,,,,
"2025-09-18 12:59:52.9841596Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",12204,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592272416768,,134026715017424985,12192,49,7,55,4785074604091688,134026739929822602,12204,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",1101824,,,,,,,,,,,,,,,
"2025-09-18 12:59:53.3634387Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",13372,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592272416768,,134026715017424985,12192,49,7,55,4785074604091688,134026715095235415,13372,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",1101824,,,,,,,,,,,,,,,
"2025-09-18 12:59:56.3177324Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592269205504,,134026715017424985,12192,49,7,55,4785074604091688,134026715095222242,7000,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",315392,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6166800Z","Custom","Injector-Attack",1337,"[<] Before starting subprocess to inject to","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6184162Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,,,226271,,,,,,,,,,,1533900166,140726022045696,140726022045696,176128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6185891Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,3718718,,,,,,,,,,,740080917,140726277570560,140726277570560,3649536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6188373Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,646521,,,,,,,,,,,1374014297,140726264594432,140726264594432,667648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6194851Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",16316,,,"13016 attack.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,,182967,,,,,,,,,,,2107422311,140726255288320,140726255288320,167936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6207653Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,8821142,,,,,,,,,,,83910174,140726219112448,140726219112448,8753152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6216697Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,986194,,,,,,,,,,,4225820209,140726294085632,140726294085632,983040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6223514Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,,,424140,,,,,,,,,,,4162087576,140726286417920,140726286417920,401408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6241481Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","13016 attack.exe",8096,,,"13016 attack.exe",,,,,,,,,,,,,18446712763284770816,18446712763284746240,140726305414320,0,741066481664,14500,741072699392,741072695296,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6243442Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","13016 attack.exe",14500,,,"13016 attack.exe",,,,,,,,,,,,,18446712763276644352,18446712763276619776,140726305414320,0,741066489856,3864,741073747968,741073743872,140726305414320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6313385Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,125051,,,,,,,,,,,2547479300,140726237200384,140726237200384,110592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6322445Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,,,,,,,,,,1159626,,,,,,,,,,,1313457027,140725869412352,140725869412352,1138688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6324126Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,,,898252,,,,,,,,,,,1533373544,140726303326208,140726303326208,880640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6331268Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",12432,,,"13016 attack.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,,,,,,,,,,,342070,,,,,,,,,,,3129326832,140725869084672,140725869084672,307200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6346227Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,699598,,,,,,,,,,,3582665716,140726256205824,140726256205824,626688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6352883Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,,783590,,,,,,,,,,,4271766768,140726296182784,140726296182784,724992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6378492Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","13016 attack.exe",8096,,,"13016 attack.exe",,,,,,,,,,,,,18446712763284828160,18446712763284803584,140726278802720,0,741066498048,5164,741074796544,741074788352,140726278802720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6400361Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,,,,,,,,,,882789,,,,,,,,,,,3687758230,140725962407936,140725962407936,802816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6423037Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\AppxAllUserStore.dll",,,,,,,,,,,,,,,,,,,,,449774,,,,,,,,,,,2833233081,140725906243584,140725906243584,430080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6432563Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,,,310002,,,,,,,,,,,799845727,140726041837568,140726041837568,290816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6438710Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,,,132790,,,,,,,,,,,559600455,140726046818304,140726046818304,106496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6449296Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,,,396500,,,,,,,,,,,1605668267,140725874327552,140725874327552,380928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6466186Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","13016 attack.exe",8096,,,"13016 attack.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,,,286201,,,,,,,,,,,2803059627,140726238380032,140726238380032,221184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6582608Z","Custom","Injector-Attack",1337,"[>]  After starting subprocess with PID 15520","13016 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6501758Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592269205504,,134026715017424985,12192,49,7,55,4785074604091688,134026715095222242,7000,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",315392,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.6935741Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592269205504,,134026715017424985,12192,49,7,55,4785074604091688,134026715095222242,7000,,134026715017424985,49,7,55,4785074604091688,,,,,,,,,,12288,134026715017424985,12192,49,7,55,4785074604091688,"RWX",315392,,,,,,,,,,,,,,,
"2025-09-18 12:59:58.8181728Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",12624,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195480576,,134026739986931543,11668,0,2,2,4785074604092291,134026739988004375,12624,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.1913522Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",7548,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195415040,,134026739986931543,11668,0,2,2,4785074604092291,134026739987874086,7548,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.1952286Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",7548,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195349504,,134026739986931543,11668,0,2,2,4785074604092291,134026739987874086,7548,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.1954847Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",14324,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195283968,,134026739986931543,11668,0,2,2,4785074604092291,134026739989981208,14324,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.1954863Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",1956,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195218432,,134026739986931543,11668,0,2,2,4785074604092291,134026739987766791,1956,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.1959712Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",7548,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195152896,,134026739986931543,11668,0,2,2,4785074604092291,134026739987874086,7548,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.1965975Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",7548,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195087360,,134026739986931543,11668,0,2,2,4785074604092291,134026739987874086,7548,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2161310Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195021824,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2165715Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194956288,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2169237Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194890752,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2191669Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194825216,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2195447Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194759680,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2198273Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194694144,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2210344Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194628608,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2213667Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194563072,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2217077Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",11108,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194497536,,134026739986931543,11668,0,2,2,4785074604092291,134026739988843568,11108,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2669955Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490195021824,,134026739986931543,11668,0,2,2,4785074604092291,134026739988804701,6884,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2672362Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194956288,,134026739986931543,11668,0,2,2,4785074604092291,134026739988804701,6884,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
"2025-09-18 12:59:59.2675052Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM","11668 Notepad.exe",6884,,,"11668 Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138490194890752,,134026739986931543,11668,0,2,2,4785074604092291,134026739988804701,6884,,134026739986931543,0,2,2,4785074604092291,,,,,,,,,,4096,134026739986931543,11668,0,2,2,4785074604092291,"R-X",4096,,,,,,,,,,,,,,,
