timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,accessmask,washardened,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,classification,eventtype,fileid,fileusn,info,scansource,engineid,first resource path,first resource type,flags,id,resource count,scan source,threadtime,type,startqpc,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,allocationtype,cycletime,process,reason,devicename,devicenamelength,drivername,drivernamelength,actionstatus,allsigseqs,allsigshas,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scantype,sha1,sha256,threatname,vpath
"2025-09-19 13:34:47.3610084Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3636512Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3636558Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3650121Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3650196Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3676867Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3676920Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3689316Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3689370Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3716132Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3716178Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3727723Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3727774Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3792593Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3792661Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3814593Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3814650Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3865926Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3865975Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3887125Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3887172Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3916026Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3916071Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3927801Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3927849Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3966095Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3966138Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3977658Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.3977712Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4005388Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4005434Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4017231Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4017284Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4045729Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4045779Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4058124Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4058181Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4089244Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4089293Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4101078Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4101132Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4121588Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4121634Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"RW-",134026779048302957,1648,49,8,55,3940649673968098,"R-X",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 13:34:47.4132932Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM"," 1648 MsMpEng.exe",8700,,," 1648 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830603522048,,134026779048302957,1648,49,8,55,3940649673968098,134027624805241786,8700,,134026779048302957,49,8,55,3940649673968098,,,,,,,,,,,,,,,,,"R-X",134026779048302957,1648,49,8,55,3940649673968098,"RW-",4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
