timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-10-27 07:44:11.0623554Z","2025-10-27 07:44:11.0623554Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Users\Public\Downloads\attack-131.exe",,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1761550891,140694787194880,140694787194880,57344,,,,,,,,,,,,
"2025-10-27 07:44:11.0624330Z","2025-10-27 07:44:11.0624330Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,,,2538757,,,,,,,,,,,592187216,140737173913600,140737173913600,2523136,,,,,,,,,,,,
"2025-10-27 07:44:11.062934200Z","2025-10-27 07:44:11.0629359Z","myETW","EDRi-Provider",4242,"EDRi-Event","10232 EDRi.exe",,,,,,"After starting the attack exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:11.0634511Z","2025-10-27 07:44:11.0634511Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,,,844151,,,,,,,,,,,1746094868,140737159757824,140737159757824,823296,,,,,,,,,,,,
"2025-10-27 07:44:11.0637698Z","2025-10-27 07:44:11.0637698Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,4201576,,,,,,,,,,,1981517683,140737125220352,140737125220352,4136960,,,,,,,,,,,,
"2025-10-27 07:44:11.1123340Z","2025-10-27 07:44:11.1123340Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\apphelp.dll",,,,,,,,,,,,,,,,,,,,,685021,,,,,,,,,,,306558241,140737076527104,140737076527104,651264,,,,,,,,,,,,
"2025-10-27 07:44:11.1182375Z","2025-10-27 07:44:11.1182375Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,,,806569,,,,,,,,,,,3871129049,140737156415488,140737156415488,737280,,,,,,,,,,,,
"2025-10-27 07:44:11.1183799Z","2025-10-27 07:44:11.1183799Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,,,758106,,,,,,,,,,,3198461912,140737152090112,140737152090112,692224,,,,,,,,,,,,
"2025-10-27 07:44:11.1185365Z","2025-10-27 07:44:11.1185365Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,,,,,,,,,,,18446672673155584000,18446672673155559424,140737174395840,0,119468019712,1292,119469506560,119469502464,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:11.1186119Z","2025-10-27 07:44:11.1186119Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,,,731199,,,,,,,,,,,117823328,140737138589696,140737138589696,679936,,,,,,,,,,,,
"2025-10-27 07:44:11.1187973Z","2025-10-27 07:44:11.1187973Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,,,,,,,,,,,18446672673155842048,18446672673155817472,140737174395840,0,119468027904,5024,119470555136,119470551040,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:11.1189160Z","2025-10-27 07:44:11.1189160Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,,,1185784,,,,,,,,,,,3598429018,140737167687680,140737167687680,1146880,,,,,,,,,,,,
"2025-10-27 07:44:11.1191025Z","2025-10-27 07:44:11.1191025Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,,,1399211,,,,,,,,,,,1508749768,140737133740032,140737133740032,1355776,,,,,,,,,,,,
"2025-10-27 07:44:11.1192328Z","2025-10-27 07:44:11.1192328Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9096 attack-131.exe",1292,,," 9096 attack-131.exe",,,,,,,,,,,,,18446672673155899392,18446672673155874816,140737174395840,0,119468036096,7056,119471603712,119471599616,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:11.1194455Z","2025-10-27 07:44:11.1194455Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\msvcp140.dll",,,,,,,,,,,,,,,,,,,,,570439,,,,,,,,,,,1564323704,140735587352576,140735587352576,561152,,,,,,,,,,,,
"2025-10-27 07:44:11.1194810Z","2025-10-27 07:44:11.1194810Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",1292,,," 9096 attack-131.exe",,,"C:\Windows\System32\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,,,57827,,,,,,,,,,,240324076,140735587942400,140735587942400,49152,,,,,,,,,,,,
"2025-10-27 07:44:11.1196006Z","2025-10-27 07:44:11.1196006Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",5024,,," 9096 attack-131.exe",,,"C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,,,,,,,,,,,146072,,,,,,,,,,,254123393,140735588007936,140735588007936,122880,,,,,,,,,,,,
"2025-10-27 07:44:11.122160200Z","2025-10-27 07:44:11.1221664Z","myETW","Attack-Provider",1337,"Attack-Provider"," 9096 attack-131.exe",,,,,,"Injector started with PID 9096",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:11.5438932Z","2025-10-27 07:44:11.5438932Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3224 MsMpEng.exe",3740,,," 3224 MsMpEng.exe",,,,,,,,,,,,,18446672673145962496,18446672673145937920,140737174395840,247,102064627712,8580,102068912128,102068846592,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:11.5439847Z","2025-10-27 07:44:11.5439847Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3224 MsMpEng.exe",3740,,," 3224 MsMpEng.exe",,,,,,,,,,,,,18446672673146019840,18446672673145995264,140736906824256,247,102064635904,10668,102079397888,102079332352,140736906824256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:11.5441672Z","2025-10-27 07:44:11.5441672Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3224 MsMpEng.exe",8580,,," 3224 MsMpEng.exe",,,,,,,,,,,,,18446672673156218880,18446672673156194304,140737174395840,0,102064644096,6424,102080970752,102080905216,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:11.5738186Z","2025-10-27 07:44:11.5738186Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3224 MsMpEng.exe",10668,,," 3224 MsMpEng.exe",,,,,,,,,,,,566960,18446672673146019840,18446672673145995264,140736906824256,247,102064635904,10668,102079397888,102079332352,140736906824256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:17.129968300Z","2025-10-27 07:44:17.1299766Z","myETW","Attack-Provider",1337,"Attack-Provider"," 9096 attack-131.exe",,,,,,"Before starting subprocess to inject to",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:17.1311881Z","2025-10-27 07:44:17.1311881Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,,,238465,,,,,,,,,,,417936622,140736220692480,140736220692480,176128,,,,,,,,,,,,
"2025-10-27 07:44:17.1313693Z","2025-10-27 07:44:17.1313693Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,,,3695857,,,,,,,,,,,2074935505,140737160609792,140737160609792,3649536,,,,,,,,,,,,
"2025-10-27 07:44:17.1315958Z","2025-10-27 07:44:17.1315958Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,,,649125,,,,,,,,,,,1093144332,140737131249664,140737131249664,667648,,,,,,,,,,,,
"2025-10-27 07:44:17.1317936Z","2025-10-27 07:44:17.1317936Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",5024,,," 9096 attack-131.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,,,182967,,,,,,,,,,,2107422311,140737124302848,140737124302848,167936,,,,,,,,,,,,
"2025-10-27 07:44:17.1334493Z","2025-10-27 07:44:17.1334493Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,,,8887203,,,,,,,,,,,798214261,140737088061440,140737088061440,8769536,,,,,,,,,,,,
"2025-10-27 07:44:17.1345954Z","2025-10-27 07:44:17.1345954Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,,,1021917,,,,,,,,,,,2963687667,140737166639104,140737166639104,991232,,,,,,,,,,,,
"2025-10-27 07:44:17.1354479Z","2025-10-27 07:44:17.1354479Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,,,465416,,,,,,,,,,,960017527,140737164279808,140737164279808,401408,,,,,,,,,,,,
"2025-10-27 07:44:17.1372971Z","2025-10-27 07:44:17.1372971Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 9096 attack-131.exe",,,,,,,,,,,,,18446672673164976128,18446672673164951552,140737174395840,0,119468044288,5868,119472652288,119472648192,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:17.1375256Z","2025-10-27 07:44:17.1375256Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9096 attack-131.exe",5868,,," 9096 attack-131.exe",,,,,,,,,,,,,18446672673157537792,18446672673157513216,140737174395840,0,119468052480,6412,119473700864,119473696768,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:17.1459298Z","2025-10-27 07:44:17.1459298Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,,,177968,,,,,,,,,,,3162933716,140737106149376,140737106149376,110592,,,,,,,,,,,,
"2025-10-27 07:44:17.1466676Z","2025-10-27 07:44:17.1466676Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,,,,,,,,,,1162516,,,,,,,,,,,2190381932,140736761495552,140736761495552,1146880,,,,,,,,,,,,
"2025-10-27 07:44:17.1469502Z","2025-10-27 07:44:17.1469502Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,,,902937,,,,,,,,,,,3898092977,140737139310592,140737139310592,880640,,,,,,,,,,,,
"2025-10-27 07:44:17.1471465Z","2025-10-27 07:44:17.1471465Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",1292,,," 9096 attack-131.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,,,,,,,,,,,342070,,,,,,,,,,,3129326832,140736760971264,140736760971264,307200,,,,,,,,,,,,
"2025-10-27 07:44:17.1486623Z","2025-10-27 07:44:17.1486623Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,,,655169,,,,,,,,,,,3977788271,140737137410048,140737137410048,622592,,,,,,,,,,,,
"2025-10-27 07:44:17.1495560Z","2025-10-27 07:44:17.1495560Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,,,773618,,,,,,,,,,,4119808238,140737165524992,140737165524992,724992,,,,,,,,,,,,
"2025-10-27 07:44:17.1522281Z","2025-10-27 07:44:17.1522281Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,,,,,,,,,,,18446672673157967872,18446672673157943296,140737161841328,0,119468060672,12132,119474749440,119474741248,140737161841328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:17.1541363Z","2025-10-27 07:44:17.1541363Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,,,,,,,,,,829180,,,,,,,,,,,4281556410,140736810647552,140736810647552,802816,,,,,,,,,,,,
"2025-10-27 07:44:17.1565357Z","2025-10-27 07:44:17.1565357Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\AppxAllUserStore.dll",,,,,,,,,,,,,,,,,,,,,453941,,,,,,,,,,,48412803,140736820084736,140736820084736,438272,,,,,,,,,,,,
"2025-10-27 07:44:17.1573857Z","2025-10-27 07:44:17.1573857Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,,,333822,,,,,,,,,,,994200046,140736949256192,140736949256192,290816,,,,,,,,,,,,
"2025-10-27 07:44:17.1578780Z","2025-10-27 07:44:17.1578780Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,,,121295,,,,,,,,,,,2998121198,140736985432064,140736985432064,106496,,,,,,,,,,,,
"2025-10-27 07:44:17.1592544Z","2025-10-27 07:44:17.1592544Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,,,396500,,,,,,,,,,,1605668267,140736765886464,140736765886464,380928,,,,,,,,,,,,
"2025-10-27 07:44:17.1608062Z","2025-10-27 07:44:17.1608062Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9096 attack-131.exe",11192,,," 9096 attack-131.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,,,286201,,,,,,,,,,,2803059627,140737107329024,140737107329024,221184,,,,,,,,,,,,
"2025-10-27 07:44:17.1643560Z","2025-10-27 07:44:17.1643560Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStartStart "," 9096 attack-131.exe",11192,,," 9932 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,,,,,,,,134060246571643015,3,2797727,"0x","Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe","App",9096,918,921,2,1,0,1,1754496986,,,,,,,,,,,,,,,
"2025-10-27 07:44:17.1661651Z","2025-10-27 07:44:17.1661651Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9096 attack-131.exe",11192,,," 9932 Notepad.exe",,,,,,,,,,,,,18446672673157996544,18446672673157971968,140695571248912,0,235002732544,3440,235005804544,235005800448,140695571248912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:17.1720704Z","2025-10-27 07:44:17.1720704Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9932 Notepad.exe",3440,,," 9932 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,,,,,,,,,,2797727,,,,,,,,,,,1754496986,140695570022400,140695570022400,2748416,,,,,,,,,,,,
"2025-10-27 07:44:17.172079200Z","2025-10-27 07:44:17.1720910Z","myETW","Attack-Provider",1337,"Attack-Provider"," 9096 attack-131.exe",,,,,,"After starting subprocess with PID 9932",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:17.1721079Z","2025-10-27 07:44:17.1721079Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9932 Notepad.exe",3440,,," 9932 Notepad.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,,,2538757,,,,,,,,,,,592187216,140737173913600,140737173913600,2523136,,,,,,,,,,,,
"2025-10-27 07:44:17.1801183Z","2025-10-27 07:44:17.1801183Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9932 Notepad.exe",3440,,," 9932 Notepad.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,,,844151,,,,,,,,,,,1746094868,140737159757824,140737159757824,823296,,,,,,,,,,,,
"2025-10-27 07:44:17.1802918Z","2025-10-27 07:44:17.1802918Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9932 Notepad.exe",3440,,," 9932 Notepad.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,,,4201576,,,,,,,,,,,1981517683,140737125220352,140737125220352,4136960,,,,,,,,,,,,
"2025-10-27 07:44:17.1819676Z","2025-10-27 07:44:17.1819676Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9932 Notepad.exe",3440,,," 9932 Notepad.exe",,,,,,,,,,,,,18446672673158197248,18446672673158172672,140737174395840,0,235002740736,468,235006853120,235006849024,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:17.1820388Z","2025-10-27 07:44:17.1820388Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9932 Notepad.exe",3440,,," 9932 Notepad.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,,,1879241,,,,,,,,,,,560336548,140737153073152,140737153073152,1855488,,,,,,,,,,,,
"2025-10-27 07:44:17.1822715Z","2025-10-27 07:44:17.1822715Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9932 Notepad.exe",3440,,," 9932 Notepad.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,,,189889,,,,,,,,,,,3893946825,140737131970560,140737131970560,159744,,,,,,,,,,,,
"2025-10-27 07:44:17.1823716Z","2025-10-27 07:44:17.1823716Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9932 Notepad.exe",3440,,," 9932 Notepad.exe",,,,,,,,,,,,,18446672673158254592,18446672673158230016,140737174395840,0,235002748928,764,235007901696,235007897600,140737174395840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 07:44:17.1823903Z","2025-10-27 07:44:17.1823903Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9932 Notepad.exe",468,,," 9932 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.652.1806.0_x64__8wekyb3d8bbwe\Microsoft.UI.Windowing.Core.dll",,,,,,,,,,,,,,,,,,,,,548416,,,,,,,,,,,2757406773,140734686691328,140734686691328,532480,,,,,,,,,,,,
"2025-10-27 07:44:17.1824950Z","2025-10-27 07:44:17.1824950Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9932 Notepad.exe",3440,,," 9932 Notepad.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,,,224859,,,,,,,,,,,234412959,140737165262848,140737165262848,176128,,,,,,,,,,,,
"2025-10-27 07:44:17.1827208Z","2025-10-27 07:44:17.1827208Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 9932 Notepad.exe",3440,,," 9932 Notepad.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,,,1265787,,,,,,,,,,,1728895390,140737129414656,140737129414656,1232896,,,,,,,,,,,,
