
timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,accessmask,washardened,classification,eventtype,fileid,fileusn,info,scansource,desiredaccess,returncode,engineid,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,featureid,targetthreadcreatetime,targetthreadid,defaultbase,imagebase,imagesize,data,startstop,threadtime,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,fullregionsize,lastprotectionmask,targetaddress,first resource path,first resource type,id,resource count,scan source,type,startqpc,channel,eventid,connid,daddr,dport,saddr,seqnum,size,sport,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,apcargument1,apcargument1vadallocationbase,apcargument1vadallocationprotect,apcargument1vadcommitsize,apcargument1vadmmfname,apcargument1vadqueryresult,apcargument1vadregionsize,apcargument1vadregiontype,apcargument2,apcargument3,apcroutine,apcroutinevadallocationbase,apcroutinevadallocationprotect,apcroutinevadcommitsize,apcroutinevadmmfname,apcroutinevadqueryresult,apcroutinevadregionsize,apcroutinevadregiontype,realeventtime,targetthreadalertable,processimagepath,taintreason,process,reason,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt"2025-11-21 08:18:07.745904900Z","2025-11-21 08:18:07.7459079Z","myETW","EDRi-Provider",4242,"EDRiTask"," 6956 EDRi.exe",,,,,,"++ EDRi START MARKER ++",,,,,,,,,,,1763713087745907900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:10.8965532Z","2025-11-21 08:18:10.8965532Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 3352 svchost.exe",2664,,," 3352 svchost.exe",,,,,,,,,,,,,1763713090896553200,7386329,18446606136505798656,18446606136505774080,140727510913440,249,519488995328,2664,519497580544,519497547776,140727510913440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.1847922Z","2025-11-21 08:18:11.1847922Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 9164 VBoxTray.exe",8372,,," 9164 VBoxTray.exe",,,,,,,,,,,,,1763713091184792200,,18446606136509276160,18446606136509251584,140700724210608,0,66334806016,12092,66337112064,66337107968,140700724210608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.1850049Z","2025-11-21 08:18:11.1850049Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 9164 VBoxTray.exe",12092,,," 9164 VBoxTray.exe",,,,,,,,,,,,,1763713091185004900,416430,18446606136509276160,18446606136509251584,140700724210608,0,66334806016,12092,66337112064,66337103872,140700724210608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.782084400Z","2025-11-21 08:18:11.7820867Z","myETW","EDRi-Provider",4242,"EDRiTask"," 6956 EDRi.exe",,,,,,"Before decrypting the attack exe from C:\Users\hacker\source\repos\EDR-Introspection\x64\Release\attacks\Injector-deconditioning_calc.exe.enc",,,,,,,,,,,1763713091782086700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.7906157Z","2025-11-21 08:18:11.7906157Z","ETW","Microsoft-Antimalware-Engine",95,"Behavior Monitoring  BmFileOverwrite"," 3448 MsMpEng.exe",3464,,," 6956 EDRi.exe",,,"C:\Users\Public\Downloads\hooked.txt",,,,,,,,,,1763713091790615700,,,,,,,,,,,,,,,,,,,,,23,134081866786484899,18,23,1,18,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.7917929Z","2025-11-21 08:18:11.7917929Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3448 MsMpEng.exe",4032,,,,,,,,0,"!#BMLowfiTrigger.A",,"0xDBB39B890BFC","4dbf7bd615cfae8829011e03de200a1bc0bab7d3",,,,1763713091791792900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.793697200Z","2025-11-21 08:18:11.7937005Z","myETW","EDRi-Provider",4242,"EDRiTask"," 6956 EDRi.exe",,,,,,"After decrypting the attack exe",,,,,,,,,,,1763713091793700500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.8055080Z","2025-11-21 08:18:11.8055080Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3448 MsMpEng.exe",8680,,,,,"subtype=Lowfi, sigseq=0x00000555D4FB9C24, sigsha=68b7f163c37677d744a8a0d9772ac4a9d45a20b1, signame=#Lowfi:Lua:WrittenToDownloadFolderByOtherParentProcess, cached=false, source=5, resourceid=0x74971b9c, resource='C:\Users\Public\Downloads\attack-181.exe'",,,,,,,,,,,1763713091805508000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.8153498Z","2025-11-21 08:18:11.8153498Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3448 MsMpEng.exe",8680,,,,,"pea_hstr_exhaustive set from scan_rescan64 on C:\Users\Public\Downloads\attack-181.exe",,,,,,,,,,,1763713091815349800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.8154716Z","2025-11-21 08:18:11.8154716Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3448 MsMpEng.exe",8680,,,,,"C:\Users\Public\Downloads\attack-181.exe has rescanvmm set
",,,,,,,,,,,1763713091815471600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.8387087Z","2025-11-21 08:18:11.8387087Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3448 MsMpEng.exe",8680,,,,,"C:\Users\Public\Downloads\attack-181.exe is NOT trusted. Checking Trust? 1",,,,,,,,,,,1763713091838708700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.8387100Z","2025-11-21 08:18:11.8387100Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 3448 MsMpEng.exe",8680,,,,,"IsSignedFile failed on C:\Users\Public\Downloads\attack-181.exe (CheckTrust=1)",,,,,,,,,,,1763713091838710000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.8396222Z","2025-11-21 08:18:11.8396222Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3448 MsMpEng.exe",8680,,,,,,"C:\ProgramData\Microsoft\Windows Defender\Scans\History\Store\66FB4993BEAB354978B461CF84A5F678",,,,,,,,,,1763713091839622200,,,,,,,,,,,,,,0,33685600,18446641840166203984,18446641840184912616,8680,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.8396292Z","2025-11-21 08:18:11.8396292Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3448 MsMpEng.exe",8680,,,,,,"C:\ProgramData\Microsoft\Windows Defender\Scans\History\Store\66FB4993BEAB354978B461CF84A5F678",,,,,,,,,,1763713091839629200,,,,,,,,,,,,,,,,,,,,18446667724532076928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.8422574Z","2025-11-21 08:18:11.8422574Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3448 MsMpEng.exe",3464,,,,,,,,0,"Behavior:Win32/AcroDrop",,"0x4AB3D92E073D","912b3bdb1e2f132d8e10cd5db68e45cd5abd40c3",,,,1763713091842257400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:11.8431568Z","2025-11-21 08:18:11.8431568Z","ETW","Microsoft-Antimalware-Engine",59,"Message  Info "," 3448 MsMpEng.exe",3464,,,,,,,,0,"!#BMLowfiTrigger.A",,"0xDBB39B890BFC","4dbf7bd615cfae8829011e03de200a1bc0bab7d3",,,,1763713091843156800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:12.7864455Z","2025-11-21 08:18:12.7864455Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStart Start "," 6320 SearchIndexer.exe",6612,,,"14064 SearchProtocolHost.exe",,,"C:\Windows\System32\SearchProtocolHost.exe",,,,,,,,,,1763713092786445500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134081866927864055,0,705085,"0x","","",6320,163,745,1,1,0,0,3956610238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:12.7868785Z","2025-11-21 08:18:12.7868785Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 3448 MsMpEng.exe",8680,,," 3448 MsMpEng.exe",,,,,,,,,,,,,1763713092786878500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12288,1971390054400,134081858974383362,3448,49,7,55,23362423066984520,134081859044526861,8680,134081858974383362,3448,49,7,55,23362423066984520,"RWX",315392,134081858974383362,49,7,55,23362423066984520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:12.7887299Z","2025-11-21 08:18:12.7887299Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 6320 SearchIndexer.exe",6612,,,"14064 SearchProtocolHost.exe",,,,,,,,,,,,,1763713092788729900,,18446606136510480384,18446606136510455808,140701820729312,265,178409746432,6412,178408652800,178408620032,140701820729312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:12.7888216Z","2025-11-21 08:18:12.7888216Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 3448 MsMpEng.exe",3464,," 6320 SearchIndexer.exe","14064 SearchProtocolHost.exe",,,,,,,,,,,,,1763713092788821600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-21 08:18:12.7927800Z","2025-11-21 08:18:12.7927800Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","14064 SearchProtocolHost.exe",6412,,,"14064 SearchProtocolHost.exe",,,,,,,,,,,,,1763713092792780000,,18446606136510308352,18446606136510283776,140728694430656,0,178409754624,12164,178411536384,178411503616,140728694430656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
