timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-10-27 14:16:37.163386700Z","2025-10-27 14:16:37.1633900Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:37.274703000Z","2025-10-27 14:16:37.2747059Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:37.386231100Z","2025-10-27 14:16:37.3862342Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:37.497467800Z","2025-10-27 14:16:37.4974705Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:37.609361900Z","2025-10-27 14:16:37.6093685Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:37.720952600Z","2025-10-27 14:16:37.7209560Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:37.832998700Z","2025-10-27 14:16:37.8330026Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:37.944426300Z","2025-10-27 14:16:37.9444293Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:38.056144200Z","2025-10-27 14:16:38.0561477Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:38.168077000Z","2025-10-27 14:16:38.1680804Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:38.279616200Z","2025-10-27 14:16:38.2796196Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:38.390775400Z","2025-10-27 14:16:38.3907781Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:38.502410100Z","2025-10-27 14:16:38.5024143Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:38.614122300Z","2025-10-27 14:16:38.6141266Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:38.725486900Z","2025-10-27 14:16:38.7254899Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:38.837442800Z","2025-10-27 14:16:38.8374464Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:38.948973700Z","2025-10-27 14:16:38.9489774Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:38.980828000Z","2025-10-27 14:16:38.9808305Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenProcess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:39.060939200Z","2025-10-27 14:16:39.0609422Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:39.172315600Z","2025-10-27 14:16:39.1723190Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:39.284266200Z","2025-10-27 14:16:39.2842760Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:39.395443800Z","2025-10-27 14:16:39.3954472Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:39.505346200Z","2025-10-27 14:16:39.5053490Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:39.616879900Z","2025-10-27 14:16:39.6168839Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:39.728773400Z","2025-10-27 14:16:39.7287833Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:39.840813000Z","2025-10-27 14:16:39.8408157Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:39.952708900Z","2025-10-27 14:16:39.9527120Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:40.064619600Z","2025-10-27 14:16:40.0646224Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:40.176194200Z","2025-10-27 14:16:40.1762041Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenProcess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:40.176272500Z","2025-10-27 14:16:40.1762746Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:40.287516800Z","2025-10-27 14:16:40.2875201Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:40.399759700Z","2025-10-27 14:16:40.3997627Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:40.511975200Z","2025-10-27 14:16:40.5119789Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:40.623459400Z","2025-10-27 14:16:40.6234633Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:40.687297800Z","2025-10-27 14:16:40.6873007Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenProcess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:40.735246900Z","2025-10-27 14:16:40.7352497Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:40.847393900Z","2025-10-27 14:16:40.8473971Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:40.958952800Z","2025-10-27 14:16:40.9589561Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:41.070299900Z","2025-10-27 14:16:41.0703029Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:41.181970600Z","2025-10-27 14:16:41.1819734Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:41.294458900Z","2025-10-27 14:16:41.2944619Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:41.406060600Z","2025-10-27 14:16:41.4060637Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:41.519753300Z","2025-10-27 14:16:41.5197564Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:41.631317900Z","2025-10-27 14:16:41.6313212Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:41.742420600Z","2025-10-27 14:16:41.7424242Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:41.854125900Z","2025-10-27 14:16:41.8541294Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:41.965913000Z","2025-10-27 14:16:41.9659153Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenProcess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:41.965975500Z","2025-10-27 14:16:41.9659769Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:42.076933600Z","2025-10-27 14:16:42.0769374Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:42.188587400Z","2025-10-27 14:16:42.1885953Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:42.300207800Z","2025-10-27 14:16:42.3002175Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:42.411496900Z","2025-10-27 14:16:42.4115005Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:42.474989900Z","2025-10-27 14:16:42.4750005Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenProcess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:42.523126100Z","2025-10-27 14:16:42.5231284Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:42.634497100Z","2025-10-27 14:16:42.6345014Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:42.745553800Z","2025-10-27 14:16:42.7455570Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:42.857588600Z","2025-10-27 14:16:42.8575916Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:42.969418000Z","2025-10-27 14:16:42.9694215Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:43.080903300Z","2025-10-27 14:16:43.0809061Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:43.192194400Z","2025-10-27 14:16:43.1921983Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:43.303367400Z","2025-10-27 14:16:43.3033712Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:43.415330800Z","2025-10-27 14:16:43.4153339Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:43.527415400Z","2025-10-27 14:16:43.5274185Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:43.638740300Z","2025-10-27 14:16:43.6387446Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:43.750163000Z","2025-10-27 14:16:43.7501662Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:43.861949600Z","2025-10-27 14:16:43.8619527Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenProcess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:43.862022000Z","2025-10-27 14:16:43.8620240Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:43.973611400Z","2025-10-27 14:16:43.9736141Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:44.085211900Z","2025-10-27 14:16:44.0852152Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:44.196693100Z","2025-10-27 14:16:44.1966969Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:44.308548200Z","2025-10-27 14:16:44.3085520Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenProcess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-27 14:16:44.308614300Z","2025-10-27 14:16:44.3086163Z","myETW","Hook-Provider",7007,"EDRHookTask"," 3268 MsMpEng.exe",,,," 3268 MsMpEng.exe",,"Entered NtOpenFile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
