timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,allocationtype,viewsize,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,linksourcename,linktargetname,devicename,devicenamelength,drivername,drivernamelength
"2025-12-15 10:49:49.3717346Z","ETW","0","0","2025-12-15 10:49:49.3717346Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795789371734700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3722913Z","ETW","0","0","2025-12-15 10:49:49.3722913Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795789372291300,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3723015Z","ETW","0","0","2025-12-15 10:49:49.3723015Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795789372301500,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3724213Z","ETW","0","0","2025-12-15 10:49:49.3724213Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795789372421300,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3724303Z","ETW","0","0","2025-12-15 10:49:49.3724303Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795789372430300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3725080Z","ETW","0","0","2025-12-15 10:49:49.3725080Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795789372508000,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3725146Z","ETW","0","0","2025-12-15 10:49:49.3725146Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1524 svchost.exe",2664,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795789372514700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3726546Z","ETW","0","0","2025-12-15 10:49:49.3726546Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789372654600,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3726580Z","ETW","0","0","2025-12-15 10:49:49.3726580Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",5800,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789372658000,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3727718Z","ETW","0","0","2025-12-15 10:49:49.3727718Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 7060 svchost.exe",4496,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789372771800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3728871Z","ETW","0","0","2025-12-15 10:49:49.3728871Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",6796,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795789372887100,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3729024Z","ETW","0","0","2025-12-15 10:49:49.3729024Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 7060 svchost.exe",4496,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789372902400,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3729757Z","ETW","0","0","2025-12-15 10:49:49.3729757Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  724 lsass.exe",6796,,," 3172 cyserver.exe",4828,,,,,,,,,,,,,,,,,,1765795789372975700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3736907Z","ETW-TI","1","0","2025-12-15 10:49:49.3736907Z","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 4188 ApplicationFrameHost.exe",7772,,," 4188 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,1765795789373690700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138489123639296,134102693138769144,4188,0,0,0,7599824371192555,134102693140196746,7772,,134102693138769144,4188,0,0,0,7599824371192555,"R-X",4096,134102693138769144,0,0,0,7599824371192555,4096,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3739987Z","ETW","0","0","2025-12-15 10:49:49.3739987Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 7060 svchost.exe",4496,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789373998700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3741874Z","ETW-TI","1","0","2025-12-15 10:49:49.3741874Z","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 4188 ApplicationFrameHost.exe",7772,,," 4188 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,1765795789374187400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138489123573760,134102693138769144,4188,0,0,0,7599824371192555,134102693140196746,7772,,134102693138769144,4188,0,0,0,7599824371192555,"R-X",4096,134102693138769144,0,0,0,7599824371192555,4096,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3743997Z","ETW","0","0","2025-12-15 10:49:49.3743997Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",4852,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789374399700,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3744025Z","ETW","0","0","2025-12-15 10:49:49.3744025Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",4852,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789374402500,,,,,,,,,,,,,,,,,2048,3221225637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3744833Z","ETW","0","0","2025-12-15 10:49:49.3744833Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 7060 svchost.exe",4496,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789374483300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3745701Z","ETW","0","0","2025-12-15 10:49:49.3745701Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 7060 svchost.exe",4496,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789374570100,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3746763Z","ETW-TI","1","0","2025-12-15 10:49:49.3746763Z","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 4188 ApplicationFrameHost.exe",7772,,," 4188 ApplicationFrameHost.exe",,,,,,,,,,,,,,,,,,,1765795789374676300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138489123508224,134102693138769144,4188,0,0,0,7599824371192555,134102693140196746,7772,,134102693138769144,4188,0,0,0,7599824371192555,"R-X",4096,134102693138769144,0,0,0,7599824371192555,4096,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3762750Z","ETW","0","0","2025-12-15 10:49:49.3762750Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 7060 svchost.exe",4496,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789376275100,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3775938Z","ETW","0","0","2025-12-15 10:49:49.3775938Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 7060 svchost.exe",4496,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789377593800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3780333Z","ETW","1","0","2025-12-15 10:49:49.3780333Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 8216 svchost.exe",4700,,," 1652 Memory Compression",,,,,,,,,,,,,18446729281141211136,18446729281141182464,18446735290599128688,5,0,6816,1765795789378033300,0,0,18446735290599128688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3783680Z","ETW","0","0","2025-12-15 10:49:49.3783680Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",2840,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789378368000,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3783732Z","ETW","0","0","2025-12-15 10:49:49.3783732Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",2840,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789378373200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3786454Z","ETW","0","0","2025-12-15 10:49:49.3786454Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",4464,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789378645400,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3787923Z","ETW","0","0","2025-12-15 10:49:49.3787923Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3828 svchost.exe",4464,,," 4472 calc.exe",,,,,,,,,,,,,,,,,,,1765795789378792400,,,,,,,,,,,,,,,,,4160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3789888Z","ETW","0","0","2025-12-15 10:49:49.3789888Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",7636,,,"  964 svchost.exe",2840,,,,,,,,,,,,,,,,,,1765795789378988800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3792137Z","ETW","0","0","2025-12-15 10:49:49.3792137Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",8460,,," 3828 svchost.exe",4464,,,,,,,,,,,,,,,,,,1765795789379213700,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3792193Z","ETW","0","0","2025-12-15 10:49:49.3792193Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",8460,,," 3828 svchost.exe",4464,,,,,,,,,,,,,,,,,,1765795789379219300,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3793738Z","ETW","0","0","2025-12-15 10:49:49.3793738Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",4464,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789379373800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3794125Z","ETW","0","0","2025-12-15 10:49:49.3794125Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",8460,,," 3844 explorer.exe",6756,,,,,,,,,,,,,,,,,,1765795789379412500,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3794178Z","ETW","0","0","2025-12-15 10:49:49.3794178Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",8460,,," 3844 explorer.exe",6756,,,,,,,,,,,,,,,,,,1765795789379417800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3795866Z","ETW","0","0","2025-12-15 10:49:49.3795866Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789379586600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3797041Z","ETW","0","0","2025-12-15 10:49:49.3797041Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,,"  964 svchost.exe",8460,,,,,,,,,,,,,,,,,,1765795789379704100,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3799798Z","ETW","0","0","2025-12-15 10:49:49.3799798Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789379979800,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3800227Z","ETW","0","0","2025-12-15 10:49:49.3800227Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",428,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789380022700,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3800277Z","ETW","0","0","2025-12-15 10:49:49.3800277Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",428,,," 1636 svchost.exe",1892,,,,,,,,,,,,,,,,,,1765795789380027700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3800930Z","ETW","0","0","2025-12-15 10:49:49.3800930Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 3844 explorer.exe",6756,,,,,,,,,,,,,,,,,,1765795789380093000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3801450Z","ETW","0","0","2025-12-15 10:49:49.3801450Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3828 svchost.exe",8040,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795789380145000,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3801799Z","ETW","0","0","2025-12-15 10:49:49.3801799Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",4280,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789380179900,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3802657Z","ETW","0","0","2025-12-15 10:49:49.3802657Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",4280,,,"  964 svchost.exe",428,,,,,,,,,,,,,,,,,,1765795789380265700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3807348Z","ETW","0","0","2025-12-15 10:49:49.3807348Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",4852,,," 3844 explorer.exe",6756,,,,,,,,,,,,,,,,,,1765795789380734800,,,,,,,,,,,,,,,,,2048,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3807399Z","ETW","0","0","2025-12-15 10:49:49.3807399Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","  964 svchost.exe",4852,,," 3844 explorer.exe",6756,,,,,,,,,,,,,,,,,,1765795789380739900,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3808965Z","ETW","0","0","2025-12-15 10:49:49.3808965Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789380896600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3810721Z","ETW","0","0","2025-12-15 10:49:49.3810721Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",8040,,,"  964 svchost.exe",4852,,,,,,,,,,,,,,,,,,1765795789381072100,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3813727Z","ETW","0","0","2025-12-15 10:49:49.3813727Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",4280,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789381372700,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3814302Z","ETW","0","0","2025-12-15 10:49:49.3814302Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3828 svchost.exe",4280,,," 4472 calc.exe",,,,,,,,,,,,,,,,,,,1765795789381430200,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3816176Z","ETW","0","0","2025-12-15 10:49:49.3816176Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",4280,,," 3844 explorer.exe",6756,,,,,,,,,,,,,,,,,,1765795789381617600,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3816642Z","ETW","0","0","2025-12-15 10:49:49.3816642Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3828 svchost.exe",4280,,," 3844 explorer.exe",,,,,,,,,,,,,,,,,,,1765795789381664200,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3818629Z","ETW","0","0","2025-12-15 10:49:49.3818629Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",4280,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789381862900,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3819685Z","ETW","0","0","2025-12-15 10:49:49.3819685Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 3828 svchost.exe",4280,,," 4472 calc.exe",,,,,,,,,,,,,,,,,,,1765795789381968500,,,,,,,,,,,,,,,,,4160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3821870Z","ETW","0","0","2025-12-15 10:49:49.3821870Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",4280,,," 3844 explorer.exe",6756,,,,,,,,,,,,,,,,,,1765795789382187000,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3822612Z","ETW","0","0","2025-12-15 10:49:49.3822612Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",7636,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789382261200,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 10:49:49.3823324Z","ETW","0","0","2025-12-15 10:49:49.3823324Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 3828 svchost.exe",4464,,," 4472 calc.exe",5004,,,,,,,,,,,,,,,,,,1765795789382332400,,,,,,,,,,,,,,,,,2048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
