timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,allocationtype
"2025-12-15 14:16:17.6756189Z","ETW","1","1","2025-12-15 14:16:17.6756189Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\event_collection.9.log.gz",,,,,,,,,,,,,,,,1765808177675618900,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251611872,18446712232280189704,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6756211Z","ETW","1","1","2025-12-15 14:16:17.6756211Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\event_collection.9.log.gz",,,,,,,,,,,,,,,,1765808177675621100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854819116800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6763128Z","ETW","1","1","2025-12-15 14:16:17.6763128Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\event_collection.log",,,,,,,,,,,,,,,,1765808177676312800,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251607072,18446712232280189704,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6763150Z","ETW","1","1","2025-12-15 14:16:17.6763150Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\event_collection.log",,,,,,,,,,,,,,,,1765808177676315100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854819119472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6779282Z","ETW","1","1","2025-12-15 14:16:17.6779282Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\python_service.4.log.gz",,,,,,,,,,,,,,,,1765808177677928200,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251616272,18446712232254073352,7648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6779316Z","ETW","1","1","2025-12-15 14:16:17.6779316Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\python_service.4.log.gz",,,,,,,,,,,,,,,,1765808177677931600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854836056432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6791113Z","ETW","1","1","2025-12-15 14:16:17.6791113Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\python_service.5.log.gz",,,,,,,,,,,,,,,,1765808177679111300,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251607872,18446712232228551432,7648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6791137Z","ETW","1","1","2025-12-15 14:16:17.6791137Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\python_service.5.log.gz",,,,,,,,,,,,,,,,1765808177679113700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854811694848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6791836Z","ETW","1","1","2025-12-15 14:16:17.6791836Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\forensic_scripts.log",,,,,,,,,,,,,,,,1765808177679183700,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251608272,18446712232224668424,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6791868Z","ETW","1","1","2025-12-15 14:16:17.6791868Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\forensic_scripts.log",,,,,,,,,,,,,,,,1765808177679186800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854811406704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6798813Z","ETW","1","1","2025-12-15 14:16:17.6798813Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\ProcessExceptionLoggingFilter.log",,,,,,,,,,,,,,,,1765808177679881300,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251610272,18446712232224668424,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6798840Z","ETW","1","1","2025-12-15 14:16:17.6798840Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\ProcessExceptionLoggingFilter.log",,,,,,,,,,,,,,,,1765808177679884000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854883819888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6800128Z","ETW","1","1","2025-12-15 14:16:17.6800128Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\python_service.log",,,,,,,,,,,,,,,,1765808177680012800,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251611072,18446712232254073352,7648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6800155Z","ETW","1","1","2025-12-15 14:16:17.6800155Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\python_service.log",,,,,,,,,,,,,,,,1765808177680015500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854890747648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6825762Z","ETW","1","1","2025-12-15 14:16:17.6825762Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\python_service.log.1",,,,,,,,,,,,,,,,1765808177682576200,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251629872,18446712232241556232,7648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6825789Z","ETW","1","1","2025-12-15 14:16:17.6825789Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\python_service.log.1",,,,,,,,,,,,,,,,1765808177682578900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854890746224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6835674Z","ETW","1","1","2025-12-15 14:16:17.6835674Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.1.log.gz",,,,,,,,,,,,,,,,1765808177683567400,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251626672,18446712232261849336,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6835698Z","ETW","1","1","2025-12-15 14:16:17.6835698Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.1.log.gz",,,,,,,,,,,,,,,,1765808177683569800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854890723072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6844079Z","ETW","1","1","2025-12-15 14:16:17.6844079Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.2.log.gz",,,,,,,,,,,,,,,,1765808177684407900,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251625872,18446712232192729336,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6844105Z","ETW","1","1","2025-12-15 14:16:17.6844105Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.2.log.gz",,,,,,,,,,,,,,,,1765808177684410500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854890743552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6850092Z","ETW","1","0","2025-12-15 14:16:17.6850092Z","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 5608 tlaworker.exe",8744,,," 5608 tlaworker.exe",,,,,,,,,,,,,18446684154602291200,18446684154602262528,140729808179472,0,487919837184,5992,1765808177685009200,487923384320,487923380224,140729808179472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6850271Z","ETW","0","0","2025-12-15 14:16:17.6850271Z","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 5608 tlaworker.exe",8744,,," 5608 tlaworker.exe",5992,,,,,,,,,,,,,,,,,,1765808177685027200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6852680Z","ETW","1","1","2025-12-15 14:16:17.6852680Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.3.log.gz",,,,,,,,,,,,,,,,1765808177685268000,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251630272,18446712232236866312,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6852708Z","ETW","1","1","2025-12-15 14:16:17.6852708Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.3.log.gz",,,,,,,,,,,,,,,,1765808177685270800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854820548976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6866217Z","ETW","1","1","2025-12-15 14:16:17.6866217Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.4.log.gz",,,,,,,,,,,,,,,,1765808177686621800,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251627472,18446712232236866312,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6866250Z","ETW","1","1","2025-12-15 14:16:17.6866250Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.4.log.gz",,,,,,,,,,,,,,,,1765808177686625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854838993264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6873777Z","ETW","1","1","2025-12-15 14:16:17.6873777Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.5.log.gz",,,,,,,,,,,,,,,,1765808177687377700,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251628672,18446712232236866312,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6873806Z","ETW","1","1","2025-12-15 14:16:17.6873806Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.5.log.gz",,,,,,,,,,,,,,,,1765808177687380600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854849032560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6882646Z","ETW","1","1","2025-12-15 14:16:17.6882646Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.log",,,,,,,,,,,,,,,,1765808177688264700,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251619072,18446712232261849336,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6882677Z","ETW","1","1","2025-12-15 14:16:17.6882677Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.log",,,,,,,,,,,,,,,,1765808177688267700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854849053040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6897804Z","ETW","1","1","2025-12-15 14:16:17.6897804Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.log.1",,,,,,,,,,,,,,,,1765808177689780400,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251630672,18446712232224668424,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6897831Z","ETW","1","1","2025-12-15 14:16:17.6897831Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.log.1",,,,,,,,,,,,,,,,1765808177689783100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854858162544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6946036Z","ETW","1","1","2025-12-15 14:16:17.6946036Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\python_service.log.2",,,,,,,,,,,,,,,,1765808177694603600,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251627872,18446712232241556232,7648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.6946063Z","ETW","1","1","2025-12-15 14:16:17.6946063Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\python_service.log.2",,,,,,,,,,,,,,,,1765808177694606300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854820278640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7006185Z","ETW","1","1","2025-12-15 14:16:17.7006185Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.log.2",,,,,,,,,,,,,,,,1765808177700618500,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251623472,18446712232236866312,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7006220Z","ETW","1","1","2025-12-15 14:16:17.7006220Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\python_service.log.2",,,,,,,,,,,,,,,,1765808177700622000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854900908400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7013561Z","ETW","1","1","2025-12-15 14:16:17.7013561Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\SandboxService",,,,,,,,,,,,,,,,1765808177701356100,,,,,,,,,,,,,,,,,,,,,,,,128,35668001,18446712232251628272,18446712232228551432,7648,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7013592Z","ETW","1","1","2025-12-15 14:16:17.7013592Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\SandboxService",,,,,,,,,,,,,,,,1765808177701359200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854880904960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7016344Z","ETW","1","1","2025-12-15 14:16:17.7016344Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\tedr.tmf",,,,,,,,,,,,,,,,1765808177701634400,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251623872,18446712232236866312,7648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7016367Z","ETW","1","1","2025-12-15 14:16:17.7016367Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\tedr.tmf",,,,,,,,,,,,,,,,1765808177701636800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854745534832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7053433Z","ETW","1","1","2025-12-15 14:16:17.7053433Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\trapsd.0.log.gz",,,,,,,,,,,,,,,,1765808177705343300,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251628272,18446712232228551432,7648,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7053462Z","ETW","1","1","2025-12-15 14:16:17.7053462Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",7648,,,,,,"C:\ProgramData\Cyvera\Prevention\cddd54dd-be64-45ed-87d3-b1a32c7ad960\Logs\trapsd.0.log.gz",,,,,,,,,,,,,,,,1765808177705346200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854857372016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7055329Z","ETW","1","1","2025-12-15 14:16:17.7055329Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\SandboxService",,,,,,,,,,,,,,,,1765808177705532900,,,,,,,,,,,,,,,,,,,,,,,,128,35668001,18446712232251595472,18446712232241556232,4204,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7055358Z","ETW","1","1","2025-12-15 14:16:17.7055358Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\SandboxService",,,,,,,,,,,,,,,,1765808177705535800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854880536320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7058040Z","ETW","1","1","2025-12-15 14:16:17.7058040Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\tedr.tmf",,,,,,,,,,,,,,,,1765808177705804000,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251618272,18446712232241556232,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7058075Z","ETW","1","1","2025-12-15 14:16:17.7058075Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\tedr.tmf",,,,,,,,,,,,,,,,1765808177705807500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854738829680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7072204Z","ETW","1","1","2025-12-15 14:16:17.7072204Z","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\trapsd.0.log.gz",,,,,,,,,,,,,,,,1765808177707220400,,,,,,,,,,,,,,,,,,,,,,,,8224,83886148,18446712232251622672,18446712232236866312,4204,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-15 14:16:17.7072240Z","ETW","1","1","2025-12-15 14:16:17.7072240Z","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 3164 cyserver.exe",4204,,,,,,"C:\ProgramData\Cyvera\Prevention\5c496724-ad3b-40b7-8320-446278b02c48\Logs\trapsd.0.log.gz",,,,,,,,,,,,,,,,1765808177707224000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446630854880827136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
