timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,linksourcename,linktargetname,returncode,classification,eventtype,fileid,fileusn,info,scansource,creationtime,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,featureid,accessmask,washardened,data,startstop,threadtime,deltacpu,deltawall,startqpc,id,process,reason,channel,eventid,cycletime,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt
"2025-11-03 08:16:25.7747864Z","2025-11-03 08:16:25.7747864Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",7668,,,,,,"C:\Windows\WinSxS\amd64_windowssearchengine_31bf3856ad364e35_7.0.19041.6456_none_ec3da114029dbc7d",,,,,,,,,,1762157785774786400,,,,,,,18446631986047292320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:25.8920644Z","2025-11-03 08:16:25.8920644Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info ","    4 System",5164,,,,,,"C:\Windows\System32\Query.dll::$EA",,,,,,,,,,1762157785892064400,,,,,,,18446631986097343792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:35.951861100Z","2025-11-03 08:16:35.9517129Z","myETW","EDRi-Provider",4242,"EDRi-Event","  220 EDRi.exe",,,,,,"Before decrypting the attack exe from C:\Users\admin\Desktop\EDR-Introspection\x64\Release\attacks\Injector.exe.enc",,,,,,,,,,,1762157795951712900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:35.955779400Z","2025-11-03 08:16:35.9556295Z","myETW","EDRi-Provider",4242,"EDRi-Event","  220 EDRi.exe",,,,,,"After decrypting the attack exe",,,,,,,,,,,1762157795955629500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:35.9825776Z","2025-11-03 08:16:35.9825776Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5824 MsMpEng.exe",5484,,,,,"subtype=Lowfi, sigseq=0x00000555D4FB9C24, sigsha=68b7f163c37677d744a8a0d9772ac4a9d45a20b1, signame=#Lowfi:Lua:WrittenToDownloadFolderByOtherParentProcess, cached=false, source=5, resourceid=0xffd9e4e5, resource='C:\Users\Public\Downloads\attack-564.exe'",,,,,,,,,,,1762157795982577600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:36.0417938Z","2025-11-03 08:16:36.0417938Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5824 MsMpEng.exe",5484,,,,,"C:\Users\Public\Downloads\attack-564.exe is NOT trusted. Checking Trust? 1",,,,,,,,,,,1762157796041793800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:36.0417964Z","2025-11-03 08:16:36.0417964Z","ETW","Microsoft-Antimalware-Engine",3,"Message  Info "," 5824 MsMpEng.exe",5484,,,,,"IsSignedFile failed on C:\Users\Public\Downloads\attack-564.exe (CheckTrust=1)",,,,,,,,,,,1762157796041796400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:36.967693400Z","2025-11-03 08:16:36.9675416Z","myETW","EDRi-Provider",4242,"EDRi-Event","  220 EDRi.exe",,,,,,"Before starting the attack exe",,,,,,,,,,,1762157796967541600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2582643Z","2025-11-03 08:16:38.2582643Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5824 MsMpEng.exe",5484,,,,,,"C:\Users\Public\Downloads\attack-564.exe",,"0x8002",,,,,,,,1762157798258264300,,,,,,,,,,,,1,56,124730,2030391152,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2583443Z","2025-11-03 08:16:38.2583443Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5824 MsMpEng.exe",5484,,,,,,"C:\Users\Public\Downloads\attack-564.exe",,"0x8002",,,,,,,,1762157798258344400,,,,,,,,,,,,2,56,124730,2030391152,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2584009Z","2025-11-03 08:16:38.2584009Z","ETW","Microsoft-Antimalware-Engine",36,"Cache  MOACLookup"," 5824 MsMpEng.exe",5484,,,,,,"C:\Users\Public\Downloads\attack-564.exe",,"0x8002",,,,,,,,1762157798258400900,,,,,,,,,,,,128,56,124730,2030391152,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2584553Z","2025-11-03 08:16:38.2584553Z","ETW","Microsoft-Antimalware-Engine",38,"Cache  CacheLookup"," 5824 MsMpEng.exe",5484,,,,,,"C:\Users\Public\Downloads\attack-564.exe","USN Cache","MISS",,,,,,,,1762157798258455300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2586661Z","2025-11-03 08:16:38.2586661Z","ETW","Microsoft-Antimalware-Engine",73,"Behavior Monitoring  ProcessMonitorFlags"," 5824 MsMpEng.exe",5484,," 7420 attack-564.exe",,,,"C:\Users\Public\Downloads\attack-564.exe",,,,,,,,,,1762157798258666100,,,,,,,,,,,,,,,,,,134066313982389010,140715229315072,"0x400003FF","0x0","0x44","0x0","0x0","0x0","SyncStart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2589154Z","2025-11-03 08:16:38.2589154Z","ETW","Microsoft-Antimalware-Engine",70,"Behavior Monitoring  BmProcessCreate"," 5824 MsMpEng.exe",6276,"  220 EDRi.exe"," 7420 attack-564.exe",,,,"C:\Users\Public\Downloads\attack-564.exe",,,,,,,"'C:\Users\Public\Downloads\attack-564.exe' ",,,1762157798258915400,,,,,,,,,,,,,,,,,,,,33554432,,,,,,,12288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2589721Z","2025-11-03 08:16:38.2589721Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5824 MsMpEng.exe",6276,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798258972100,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.259084300Z","2025-11-03 08:16:38.2588632Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtOpenProcess with 0x1000",,,,,,,,,,,1762157798258863200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.259124000Z","2025-11-03 08:16:38.2589017Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtClose process",,,,,,,,,,,1762157798258901700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2591454Z","2025-11-03 08:16:38.2591454Z","ETW","Microsoft-Antimalware-Engine",109,"Behavior Monitoring  BmProcessContextStart"," 5824 MsMpEng.exe",6276,," 7420 attack-564.exe",,,,,,,,,,,,,,1762157798259145500,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C:\Users\Public\Downloads\attack-564.exe",1619916273792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2600500Z","2025-11-03 08:16:38.2600500Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","  220 EDRi.exe",6860,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798260050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446603390476541952,18446603390476513280,140696241260288,0,621096714240,7124,621094174720,621094170624,140696241260288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2608076Z","2025-11-03 08:16:38.2608076Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5824 MsMpEng.exe",6276,," 7420 attack-564.exe",,,,,,,,,,,,"Parent","n/a",1762157798260807700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2617483Z","2025-11-03 08:16:38.2617483Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1192 csrss.exe",6008,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798261748300,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2617600Z","2025-11-03 08:16:38.2617600Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 1192 csrss.exe",6008,,," 7420 attack-564.exe",7124,,,,,,,,,,,,1762157798261760000,,,,,,,,2097151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2628132Z","2025-11-03 08:16:38.2628132Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5824 MsMpEng.exe",6276,," 7420 attack-564.exe",,,,,,,,,,,,"Parent","n/a",1762157798262813200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2631799Z","2025-11-03 08:16:38.2631799Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5824 MsMpEng.exe",6276,," 7420 attack-564.exe",,,,,,,,,,,,"Parent","n/a",1762157798263179900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.2633286Z","2025-11-03 08:16:38.2633286Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring  BmOpenProcess"," 5824 MsMpEng.exe",6252,,"  220 EDRi.exe"," 7420 attack-564.exe",,,,,,,,,,,,,1762157798263328600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.363931900Z","2025-11-03 08:16:38.3637106Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 5824 MsMpEng.exe",,"NtOpenFile C:\Users\Public\Downloads\attack-564.exe with 0x100080",,,,,,,,,,,1762157798363710600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.3639453Z","2025-11-03 08:16:38.3639453Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTask ExpensiveOperationBegin"," 5824 MsMpEng.exe",6252,,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,"C:\Users\Public\Downloads\attack-564.exe",,,,,,1762157798363945400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7420,true,468750,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.3639566Z","2025-11-03 08:16:38.3639566Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTask ExpensiveOperationEnd"," 5824 MsMpEng.exe",6252,,,,,"BM InitializeFriendlyStatus::IsKnownFriendly()",,,,,"C:\Users\Public\Downloads\attack-564.exe",,,,,,1762157798363956600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7420,false,468750,0,0,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.3640318Z","2025-11-03 08:16:38.3640318Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5824 MsMpEng.exe",6252,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798364031800,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.3640579Z","2025-11-03 08:16:38.3640579Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5824 MsMpEng.exe",6252,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798364057900,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.364148200Z","2025-11-03 08:16:38.3639260Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtOpenProcess with 0x1000",,,,,,,,,,,1762157798363926100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.364184500Z","2025-11-03 08:16:38.3639616Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtClose process",,,,,,,,,,,1762157798363961600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.364192600Z","2025-11-03 08:16:38.3639697Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtOpenProcess with 0x1000",,,,,,,,,,,1762157798363969700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.3652375Z","2025-11-03 08:16:38.3652375Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring  BmInternal"," 5824 MsMpEng.exe",6252,," 7420 attack-564.exe",,,,,,,,,,,,"SigTrigger","n/a",1762157798365237500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.3687097Z","2025-11-03 08:16:38.3687097Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 7420 attack-564.exe",7124,,," 7552 conhost.exe",,,,,,,,,,,,,1762157798368709800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446603390452137984,18446603390452109312,140702456608608,0,775670087680,6460,775669219328,775669211136,140702456608608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.3701762Z","2025-11-03 08:16:38.3701762Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5824 MsMpEng.exe",6252,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798370176200,,,,,,,,5136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.370295900Z","2025-11-03 08:16:38.3700737Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtOpenProcess with 0x1410",,,,,,,,,,,1762157798370073700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.370328500Z","2025-11-03 08:16:38.3701058Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtReadVirtualMemory 8 bytes at 0x000000909c3fb010",,,,,,,,,,,1762157798370105800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.370333500Z","2025-11-03 08:16:38.3701109Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtReadVirtualMemory 8 bytes at 0x000000909c3fb018",,,,,,,,,,,1762157798370110900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.370337100Z","2025-11-03 08:16:38.3701144Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtReadVirtualMemory 8 bytes at 0x00007ffb06e9c4e0",,,,,,,,,,,1762157798370114400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.370341100Z","2025-11-03 08:16:38.3701185Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtReadVirtualMemory 136 bytes at 0x0000020d0adf2590",,,,,,,,,,,1762157798370118500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.370355900Z","2025-11-03 08:16:38.3701331Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtClose process",,,,,,,,,,,1762157798370133100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.3740873Z","2025-11-03 08:16:38.3740873Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 5824 MsMpEng.exe",6252,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798374087300,,,,,,,,5136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.374204100Z","2025-11-03 08:16:38.3739819Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtOpenProcess with 0x1410",,,,,,,,,,,1762157798373981900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.374242000Z","2025-11-03 08:16:38.3740190Z","myETW","Hook-Provider",7007,"EDRHookTask"," 5824 MsMpEng.exe",,,," 7420 attack-564.exe",,"NtClose process",,,,,,,,,,,1762157798374019000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.3880871Z","2025-11-03 08:16:38.3880871Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 7552 conhost.exe",5308,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798388087100,,,,,,,,33554432,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.4512262Z","2025-11-03 08:16:38.4512262Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 4420 explorer.exe",6876,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798451226200,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.4521996Z","2025-11-03 08:16:38.4521996Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 4420 explorer.exe",6876,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798452199600,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.4522549Z","2025-11-03 08:16:38.4522549Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 4420 explorer.exe",6876,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798452254900,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.4523870Z","2025-11-03 08:16:38.4523870Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 4420 explorer.exe",6876,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798452387000,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:38.4524025Z","2025-11-03 08:16:38.4524025Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 4420 explorer.exe",6876,,," 7420 attack-564.exe",,,,,,,,,,,,,1762157798452402500,,,,,,,,4096,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
