timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid
"2025-10-26 19:55:43.8847073Z","2025-10-26 19:55:43.8847073Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",4004,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479303000064,18446742479302975488,140724195441952,247,22532444160,4004,22544908288,22544842752,140724195441952,1301101380,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8847326Z","2025-10-26 19:55:43.8847326Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",10588,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479319547904,18446742479319523328,140724195441952,247,22532435968,10588,22544384000,22544318464,140724195441952,23372517120,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8847367Z","2025-10-26 19:55:43.8847367Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",6524,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479289270272,18446742479289245696,140724195441952,247,22532452352,6524,22545432576,22545367040,140724195441952,12697767260,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8847681Z","2025-10-26 19:55:43.8847681Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",6656,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479274991616,18446742479274967040,140724195441952,247,22532460544,6656,22545956864,22545891328,140724195441952,3861479440,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8848026Z","2025-10-26 19:55:43.8848026Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",4296,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479299665920,18446742479299641344,140726660193216,0,22532648960,4296,22539141120,22539075584,140726660193216,237622740,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8848084Z","2025-10-26 19:55:43.8848084Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",1312,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479341617152,18446742479341592576,140726660193216,0,22532640768,1312,22535471104,22535405568,140726660193216,86542720,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8848358Z","2025-10-26 19:55:43.8848358Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",3908,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479338082304,18446742479338057728,140726660193216,0,22532632576,3908,22538616832,22538551296,140726660193216,309251980,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8848574Z","2025-10-26 19:55:43.8848574Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",3800,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479320870912,18446742479320846336,140726660193216,0,22532616192,3800,22534422528,22534356992,140726660193216,217933800,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8848818Z","2025-10-26 19:55:43.8848818Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",11508,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479278149632,18446742479278125056,140726660193216,0,22532608000,11508,22531211264,22531145728,140726660193216,2718150260,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8849778Z","2025-10-26 19:55:43.8849778Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",5304,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479278755840,18446742479278731264,140726660193216,0,22532558848,5304,22551724032,22551658496,140726660193216,292892220,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8850219Z","2025-10-26 19:55:43.8850219Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",6408,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479278669824,18446742479278645248,140726660193216,0,22532550656,6408,22551199744,22551134208,140726660193216,243998380,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8850538Z","2025-10-26 19:55:43.8850538Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",1704,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479333474304,18446742479333449728,140726630206128,247,22532517888,1704,22549102592,22549037056,140726630206128,29771100,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8850553Z","2025-10-26 19:55:43.8850553Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",380,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479275307008,18446742479275282432,140724428835392,247,22532501504,380,22548578304,22548512768,140724428835392,1508980,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8850962Z","2025-10-26 19:55:43.8850962Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",11684,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479275220992,18446742479275196416,140726660193216,247,22532485120,11684,22547529728,22547464192,140726660193216,3448659600,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8851594Z","2025-10-26 19:55:43.8851594Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",2716,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479309533184,18446742479309508608,140724182536672,247,22532378624,2716,22541238272,22541172736,140724182536672,234425800,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8851644Z","2025-10-26 19:55:43.8851644Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",4852,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479324200960,18446742479324176384,140724182536672,247,22532386816,4852,22541762560,22541697024,140724182536672,8595980,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8851907Z","2025-10-26 19:55:43.8851907Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",3496,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479274905600,18446742479274881024,140726401156656,247,22532362240,3496,22540713984,22540648448,140726401156656,1552680,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8852115Z","2025-10-26 19:55:43.8852115Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",4060,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479274733568,18446742479274708992,140726660193216,0,22532345856,4060,22539665408,22539599872,140726660193216,2332912720,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8852116Z","2025-10-26 19:55:43.8852116Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",3636,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479273152512,18446742479273127936,140724428835392,247,22532321280,3636,22538092544,22538027008,140724428835392,10879020,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8852421Z","2025-10-26 19:55:43.8852421Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",5068,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479272722432,18446742479272697856,140724428835392,247,22532313088,5068,22537568256,22537502720,140724428835392,5719760,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8852507Z","2025-10-26 19:55:43.8852507Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",9272,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479269810176,18446742479269785600,140726660193216,0,22532272128,9272,22536519680,22536454144,140726660193216,3391386000,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8852765Z","2025-10-26 19:55:43.8852765Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",11540,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479269781504,18446742479269756928,140726660193216,0,22532263936,11540,22535995392,22535929856,140726660193216,12253100,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8853140Z","2025-10-26 19:55:43.8853140Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",9032,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479269445632,18446742479269421056,140726660193216,0,22532231168,9032,22531735552,22531670016,140726660193216,792956260,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8853597Z","2025-10-26 19:55:43.8853597Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",10644,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479330316288,18446742479330291712,140695118926256,0,22532214784,10644,22530686976,22530621440,140695118926256,77577380,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8853840Z","2025-10-26 19:55:43.8853840Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",9616,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479315611648,18446742479315587072,140726630206128,247,22532657152,9616,22540189696,22540124160,140726630206128,1027140,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8854122Z","2025-10-26 19:55:43.8854122Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",6700,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479317757952,18446742479317733376,140726620713344,247,22532665344,6700,22548054016,22548033536,140726620713344,1008900,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8854161Z","2025-10-26 19:55:43.8854161Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",5912,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479269588992,18446742479269564416,140726660193216,0,22532247552,5912,22534946816,22534881280,140726660193216,3554695560,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8854422Z","2025-10-26 19:55:43.8854422Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",9928,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479317823488,18446742479317798912,140726660193216,0,22532673536,9928,22549626880,22549561344,140726660193216,88701500,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8854725Z","2025-10-26 19:55:43.8854725Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",9204,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479275163648,18446742479275139072,140724195441952,247,22532476928,9204,22547005440,22546939904,140724195441952,648660,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8855031Z","2025-10-26 19:55:43.8855031Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","11960 MsMpEng.exe",10700,,,"11960 MsMpEng.exe",,,,,,,,,,,,,,,,,18446742479275077632,18446742479275053056,140724195441952,247,22532468736,10700,22546481152,22546415616,140724195441952,13509760,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8859286Z","2025-10-26 19:55:43.8859286Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11960 MsMpEng.exe",10700,,,"11960 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MsMpEng.exe",,,,,,,,,140695118872576,140695118872576,334055,274432,859383022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8859661Z","2025-10-26 19:55:43.8859661Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11960 MsMpEng.exe",10700,,,"11960 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{AB681B4A-1A54-45AE-821F-96810796B730}\mpengine.dll",,,,,,,,,140724174454784,140724174454784,20621467,20537344,56820652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8860002Z","2025-10-26 19:55:43.8860002Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11960 MsMpEng.exe",10700,,,"11960 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MpRtp.dll",,,,,,,,,140724195033088,140724195033088,1276175,1236992,2722975008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8860185Z","2025-10-26 19:55:43.8860185Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11960 MsMpEng.exe",10700,,,"11960 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MpSvc.dll",,,,,,,,,140724427292672,140724427292672,6235383,6246400,2764527845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8860322Z","2025-10-26 19:55:43.8860322Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11960 MsMpEng.exe",10700,,,"11960 MsMpEng.exe",,,"C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25090.3009-0\MpCommu.dll",,,,,,,,,140724435943424,140724435943424,628877,577536,1486856175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8860639Z","2025-10-26 19:55:43.8860639Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11960 MsMpEng.exe",10700,,,"11960 MsMpEng.exe",,,"C:\Windows\System32\WofUtil.dll",,,,,,,,,140726070738944,140726070738944,106662,61440,1857004423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8860779Z","2025-10-26 19:55:43.8860779Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11960 MsMpEng.exe",10700,,,"11960 MsMpEng.exe",,,"C:\Windows\System32\cryptnet.dll",,,,,,,,,140726281306112,140726281306112,270454,241664,1579831675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 19:55:43.8860930Z","2025-10-26 19:55:43.8860930Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","11960 MsMpEng.exe",10700,,,"11960 MsMpEng.exe",,,"C:\Windows\System32\ncryptsslp.dll",,,,,,,,,140726290546688,140726290546688,310492,270336,4015176457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
