timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,task_name,createtime,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid
"2025-09-20 12:59:49.9091565Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","16628 vctip.exe",13296,,,"16628 vctip.exe",,,,,,,,,,,,18446712763350302720,18446712763350278144,140725141630640,0,434772967424,13296,434782863360,434782855168,140725141630640,970520,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.2266758Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"  676 msedgewebview2.exe",,,,,,,,,,,,18446712763350302720,18446712763350278144,140726305414320,0,696632254464,14520,696709545984,696709541888,140726305414320,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.2582931Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","12812 svchost.exe",15740,,,"12812 svchost.exe",,,,,,,,,,,,18446712763352911872,18446712763352887296,140726305414320,0,83240013824,15740,83240681472,83240648704,140726305414320,14443800,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.3379614Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 8736 powershell.exe",12652,,," 8736 powershell.exe",,,,,,,,,,,,18446712763330420736,18446712763330396160,140725141630640,0,558863544320,12652,558861516800,558861508608,140725141630640,527060,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6399977Z","ETW","Microsoft-Windows-Kernel-Process",1,"ProcessStartStart "," 1156 SearchIndexer.exe",7948,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\SearchProtocolHost.exe",,,,,,,,,,,,,,,,,,,,,750040,,1604801139,,134028467906399297,0,"0x","","",1156,165,19060,1,1,0,0
"2025-09-20 12:59:50.6429366Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 1156 SearchIndexer.exe",7948,,,"15228 SearchProtocolHost.exe",,,,,,,,,,,,18446712763352625152,18446712763352600576,140697584351200,264,744870141952,8336,744867627008,744867594240,140697584351200,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6446268Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\SearchProtocolHost.exe",,,,,,,,,,,,,,,,,,,140697584336896,140697584336896,750040,704512,1604801139,,,,,,,,,,,,,
"2025-09-20 12:59:50.6446802Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,140726304899072,140726304899072,2572841,2527232,244743817,,,,,,,,,,,,,
"2025-09-20 12:59:50.6456435Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,140726276718592,140726276718592,882745,823296,160271359,,,,,,,,,,,,,
"2025-09-20 12:59:50.6458450Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,140726256861184,140726256861184,4181903,4141056,177944830,,,,,,,,,,,,,
"2025-09-20 12:59:50.6472208Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,140726264594432,140726264594432,646521,667648,1374014297,,,,,,,,,,,,,
"2025-09-20 12:59:50.6473715Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,140726261645312,140726261645312,1375546,1355776,3578273335,,,,,,,,,,,,,
"2025-09-20 12:59:50.6475363Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,,,,,,,,,,18446712763264921600,18446712763264897024,140726305414320,0,744870150144,8868,744868151296,744868118528,140726305414320,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6476160Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,,,,,,,,,,18446712763264978944,18446712763264954368,140726305414320,0,744870158336,14740,744871165952,744871133184,140726305414320,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6477094Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,140726303326208,140726303326208,898252,880640,1533373544,,,,,,,,,,,,,
"2025-09-20 12:59:50.6478381Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,140726277570560,140726277570560,3718718,3649536,740080917,,,,,,,,,,,,,
"2025-09-20 12:59:50.6480047Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,140726298738688,140726298738688,1223202,1146880,2270715780,,,,,,,,,,,,,
"2025-09-20 12:59:50.6482321Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15228 SearchProtocolHost.exe",14740,,,"15228 SearchProtocolHost.exe",,,,,,,,,,,,18446712763265036288,18446712763265011712,140726305414320,0,744870166528,18052,744871690240,744871657472,140726305414320,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6496387Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,,,140726283403264,140726283403264,237947,192512,2763417762,,,,,,,,,,,,,
"2025-09-20 12:59:50.6497938Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,140726265315328,140726265315328,224169,159744,26232205,,,,,,,,,,,,,
"2025-09-20 12:59:50.6500382Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,140726284517376,140726284517376,1881491,1851392,3331151859,,,,,,,,,,,,,
"2025-09-20 12:59:50.6502589Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,140726281240576,140726281240576,238989,176128,2785614686,,,,,,,,,,,,,
"2025-09-20 12:59:50.6504258Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,140726267805696,140726267805696,1281862,1232896,1876973872,,,,,,,,,,,,,
"2025-09-20 12:59:50.6523289Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,140726237200384,140726237200384,125051,110592,2547479300,,,,,,,,,,,,,
"2025-09-20 12:59:50.6524442Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,140726286876672,140726286876672,732727,692224,159756539,,,,,,,,,,,,,
"2025-09-20 12:59:50.6528602Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,140726256205824,140726256205824,699598,626688,3582665716,,,,,,,,,,,,,
"2025-09-20 12:59:50.6533148Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,140726299918336,140726299918336,771919,737280,2638054253,,,,,,,,,,,,,
"2025-09-20 12:59:50.6534363Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,140726295461888,140726295461888,700521,679936,2166290279,,,,,,,,,,,,,
"2025-09-20 12:59:50.6560363Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,140726296182784,140726296182784,783590,724992,4271766768,,,,,,,,,,,,,
"2025-09-20 12:59:50.6579363Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,,,,,,,,,,18446712763265093632,18446712763265069056,140697584512016,0,744870174720,17600,744872214528,744872181760,140697584512016,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6580404Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15228 SearchProtocolHost.exe",8336,,,"15228 SearchProtocolHost.exe",,,,,,,,,,,,18446712763265122304,18446712763265097728,140697584499328,0,744870182912,15872,744872738816,744872706048,140697584499328,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6582526Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,,,,140726287597568,140726287597568,1722436,1671168,4289846886,,,,,,,,,,,,,
"2025-09-20 12:59:50.6594790Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,,,,,,,,,,18446712763265265664,18446712763265241088,140726278802720,0,744870191104,5708,744873263104,744873230336,140726278802720,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6597615Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"15228 SearchProtocolHost.exe",,,,,,,,,,,,18446712763265323008,18446712763265298432,140726305414320,0,744870199296,6184,744873787392,744873754624,140726305414320,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6599400Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15228 SearchProtocolHost.exe",6184,,,"15228 SearchProtocolHost.exe",,,,,,,,,,,,18446712763265351680,18446712763265327104,140726305414320,0,744870207488,10496,744874311680,744874278912,140726305414320,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6613124Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\mssprxy.dll",,,,,,,,,,,,,,,,,,,140725931343872,140725931343872,207499,192512,3604884478,,,,,,,,,,,,,
"2025-09-20 12:59:50.6625763Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",17600,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\mssph.dll",,,,,,,,,,,,,,,,,,,140724279574528,140724279574528,278565,249856,1294273135,,,,,,,,,,,,,
"2025-09-20 12:59:50.6627235Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",17600,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,140726294085632,140726294085632,986194,983040,4225820209,,,,,,,,,,,,,
"2025-09-20 12:59:50.6634115Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",17600,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\authz.dll",,,,,,,,,,,,,,,,,,,140726232875008,140726232875008,393077,327680,2035524097,,,,,,,,,,,,,
"2025-09-20 12:59:50.6640310Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,140726238380032,140726238380032,286201,221184,2803059627,,,,,,,,,,,,,
"2025-09-20 12:59:50.6648128Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,140726219112448,140726219112448,8821142,8753152,83910174,,,,,,,,,,,,,
"2025-09-20 12:59:50.6657337Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,140726286417920,140726286417920,424140,401408,4162087576,,,,,,,,,,,,,
"2025-09-20 12:59:50.6672587Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\propsys.dll",,,,,,,,,,,,,,,,,,,140726171926528,140726171926528,1093901,1064960,1693759882,,,,,,,,,,,,,
"2025-09-20 12:59:50.6698193Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,,,,,,,,,,18446712763265380352,18446712763265355776,140726294125616,0,744870215680,1284,744874835968,744874803200,140726294125616,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6707581Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 3200 svchost.exe",,,,,,,,,,,,18446712763260796928,18446712763260772352,140726305414320,0,819686604800,2540,819689160704,819689127936,140726305414320,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6708944Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 3200 svchost.exe",2540,,," 3200 svchost.exe",,,,,,,,,,,,18446712763265409024,18446712763265384448,140726305414320,185,819686612992,17452,819689684992,819689652224,140726305414320,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.6718157Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",1284,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,,,,,,,,140725962407936,140725962407936,882789,802816,3687758230,,,,,,,,,,,,,
"2025-09-20 12:59:50.6757735Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,,,,,,,,,140726269050880,140726269050880,7734415,7655424,3127086255,,,,,,,,,,,,,
"2025-09-20 12:59:50.6759585Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,,,,,,,,,,140726265511936,140726265511936,1568255,1490944,2497817283,,,,,,,,,,,,,
"2025-09-20 12:59:50.6786199Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",10496,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,140726251552768,140726251552768,378754,356352,836129831,,,,,,,,,,,,,
"2025-09-20 12:59:50.6793888Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\Windows.System.Launcher.dll",,,,,,,,,,,,,,,,,,,140725955592192,140725955592192,1607839,1544192,3023881912,,,,,,,,,,,,,
"2025-09-20 12:59:50.6799165Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\Windows.System.Launcher.dll",,,,,,,,,,,,,,,,,,,140725955592192,140725955592192,1607839,1556480,3023881912,,,,,,,,,,,,,
"2025-09-20 12:59:50.6802842Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\Windows.FileExplorer.Common.dll",,,,,,,,,,,,,,,,,,,140725786247168,140725786247168,785701,778240,1296010388,,,,,,,,,,,,,
"2025-09-20 12:59:50.6822989Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,140726255288320,140726255288320,182967,167936,2107422311,,,,,,,,,,,,,
"2025-09-20 12:59:50.6852618Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\edputil.dll",,,,,,,,,,,,,,,,,,,140725934358528,140725934358528,193567,167936,1763604982,,,,,,,,,,,,,
"2025-09-20 12:59:50.6864042Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\Windows.System.Launcher.dll",,,,,,,,,,,,,,,,,,,140725955592192,140725955592192,1607839,1544192,3023881912,,,,,,,,,,,,,
"2025-09-20 12:59:50.6867811Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\Windows.System.Launcher.dll",,,,,,,,,,,,,,,,,,,140725955592192,140725955592192,1607839,1556480,3023881912,,,,,,,,,,,,,
"2025-09-20 12:59:50.6872876Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\cldapi.dll",,,,,,,,,,,,,,,,,,,140725796208640,140725796208640,244183,192512,3001869807,,,,,,,,,,,,,
"2025-09-20 12:59:50.6877795Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo ","15228 SearchProtocolHost.exe",15872,,,"15228 SearchProtocolHost.exe",,,"C:\Windows\System32\sspicli.dll",,,,,,,,,,,,,,,,,,,140726239952896,140726239952896,349853,299008,2864141700,,,,,,,,,,,,,
"2025-09-20 12:59:50.7176665Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","10856 svchost.exe",8164,,,"10856 svchost.exe",,,,,,,,,,,,18446712763345801216,18446712763345776640,140726305414320,0,171027333120,8164,171029561344,171029528576,140726305414320,244720,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.7820106Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 6336 SearchHost.exe",14648,,," 6336 SearchHost.exe",,,"C:\Windows\System32\mlang.dll",,,,,,,,,,,,,,,,,,,140725724053504,140725724053504,295319,278528,3997644733,,,,,,,,,,,,,
"2025-09-20 12:59:50.7853765Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 6336 SearchHost.exe",8604,,," 6336 SearchHost.exe",,,,,,,,,,,,18446712763353858048,18446712763353833472,140725863058560,0,321031118848,8604,321041465344,321041399808,140725863058560,4399260,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:50.7855538Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 6336 SearchHost.exe",14648,,," 6336 SearchHost.exe",,,,,,,,,,,,18446712763353858048,18446712763353833472,140725863058560,0,321031258112,3368,321036222464,321036156928,140725863058560,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:51.6200401Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop ","13128 svchost.exe",9488,,,"13128 svchost.exe",,,,,,,,,,,,18446712763354832896,18446712763354808320,140726305414320,0,295334060032,9488,295336673280,295336640512,140726305414320,1995760,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:51.7306608Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,,"10856 svchost.exe",,,,,,,,,,,,18446712763354832896,18446712763354808320,140726305414320,0,171027341312,8820,171029561344,171029528576,140726305414320,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:51.8775250Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 5752 VBoxTray.exe",10656,,," 5752 VBoxTray.exe",,,,,,,,,,,,18446712763265753088,18446712763265728512,140696010091656,0,3096576,11232,47972352,47968256,140696010091656,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:51.8777322Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 5752 VBoxTray.exe",11232,,," 5752 VBoxTray.exe",,,,,,,,,,,,18446712763265753088,18446712763265728512,140696010091656,0,3096576,11232,47972352,47968256,140696010091656,424080,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:52.3193064Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","13932 devenv.exe",8412,,,"13932 devenv.exe",,,,,,,,,,,,18446712763265896448,18446712763265871872,140725142183712,0,298242629632,15624,298248568832,298248560640,140725142183712,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:52.5206625Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8736 powershell.exe",1744,,," 8736 powershell.exe",,,,,,,,,,,,18446712763265179648,18446712763265155072,140725141630640,0,558863560704,7080,558861516800,558861508608,140725141630640,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:52.5206909Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8736 powershell.exe",17656,,," 8736 powershell.exe",,,,,,,,,,,,18446712763330420736,18446712763330396160,140725142183712,0,558863577088,10896,558868463616,558868455424,140725142183712,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:52.5206959Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 8736 powershell.exe",6280,,," 8736 powershell.exe",,,,,,,,,,,,18446712763265466368,18446712763265441792,140725142183712,0,558863568896,6012,558865317888,558865309696,140725142183712,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:52.6520650Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 7504 msedgewebview2.exe",13248,,," 7504 msedgewebview2.exe",,,,,,,,,,,,18446712763360825344,18446712763360800768,140726305414320,0,138363265024,13248,138498015232,138498011136,140726305414320,329460,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:52.7312084Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 7280 PerfWatson2.exe",16480,,," 7280 PerfWatson2.exe",,,,,,,,,,,,18446712763266015232,18446712763265990656,140725142183712,0,184129904640,15284,184138334208,184138317824,140725142183712,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:52.7313119Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 7280 PerfWatson2.exe",16480,,," 7280 PerfWatson2.exe",,,,,,,,,,,,18446712763266072576,18446712763266048000,140725141630640,0,184129912832,11500,184127455232,184127438848,140725141630640,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:52.7488144Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 7280 PerfWatson2.exe",15284,,," 7280 PerfWatson2.exe",,,,,,,,,,,,18446712763266158592,18446712763266134016,140725142183712,0,184129921024,5072,184142528512,184142512128,140725142183712,,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:53.3960716Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 1080 NisSrv.exe",17868,,," 1080 NisSrv.exe",,,,,,,,,,,,18446712763284885504,18446712763284860928,140726305414320,0,997848809472,17868,997852708864,997852643328,140726305414320,375820,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:53.3960958Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 1080 NisSrv.exe",5044,,," 1080 NisSrv.exe",,,,,,,,,,,,18446712763361198080,18446712763361173504,140726305414320,0,997848793088,5044,997851136000,997851070464,140726305414320,4921380,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:53.3961493Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 1080 NisSrv.exe",17616,,," 1080 NisSrv.exe",,,,,,,,,,,,18446712763361169408,18446712763361144832,140726305414320,0,997848784896,17616,997850611712,997850546176,140726305414320,4267020,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:53.6004737Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 1080 NisSrv.exe",1864,,," 1080 NisSrv.exe",,,,,,,,,,,,18446712763361427456,18446712763361402880,140726305414320,0,997848801280,1864,997852184576,997852119040,140726305414320,791920,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:53.6004767Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 1080 NisSrv.exe",11028,,," 1080 NisSrv.exe",,,,,,,,,,,,18446712763361140736,18446712763361116160,140726305414320,0,997848776704,11028,997847859200,997847793664,140726305414320,4237760,,,,,,,,,,,,,,,,,,
"2025-09-20 12:59:53.6638706Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart ","    4 System",72,,," 7504 msedgewebview2.exe",,,,,,,,,,,,18446712763361169408,18446712763361144832,140726305414320,0,138363273216,18112,138498015232,138498011136,140726305414320,,,,,,,,,,,,,,,,,,,
