timestamp,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,connid,daddr,dport,saddr,seqnum,size,sport,desiredaccess,returncode,data,startstop,threadtime,deltacpu,deltawall,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,classification,eventtype,fileid,fileusn,info,scansource,baseaddress,bytescopied,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,operationstatus,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,imagepath,processcontextid,accessmask,washardened,featureid,targetthreadcreatetime,targetthreadid,attrid,attrseq,attrsubset,id,process,reason,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,createtime,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,allocationtype,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,defaultbase,imagebase,imagesize,first resource path,first resource type,resource count,scan source,type,startqpc,cycletime,processimagepath,taintreason,fullregionsize,lastprotectionmask,targetaddress,channel,eventid,guid,signatureid,featuretype,keypath,newvalue,oldvalue,usermode,valuename,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,targetprocesscreationtime,Source Name,Long Description,Timestamp
"2025-09-30 14:36:49.8680602Z","ETW","Microsoft-Windows-Kernel-Network",58,"KERNEL_NETWORK_TASK_UDPIPData sent over UDP protocol. "," 2052 svchost.exe",2764,," 2052 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"ff02::fb",59668,"fe80::46d5:3eba:152f:e282",0,45,59668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:49.8682091Z","ETW","Microsoft-Windows-Kernel-Network",59,"KERNEL_NETWORK_TASK_UDPIPData received over UDP protocol. "," 2052 svchost.exe",2764,," 2052 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"ff02::fb",59668,"fe80::46d5:3eba:152f:e282",0,45,59668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.1212309Z","ETW","Microsoft-Windows-Kernel-Network",42,"KERNEL_NETWORK_TASK_UDPIPData sent over UDP protocol. "," 2052 svchost.exe",2764,," 2052 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4211081440,59668,251789322,0,255,59668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.1213593Z","ETW","Microsoft-Windows-Kernel-Network",43,"KERNEL_NETWORK_TASK_UDPIPData received over UDP protocol. "," 2052 svchost.exe",2764,," 2052 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4211081440,59668,251789322,0,255,59668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.1214802Z","ETW","Microsoft-Windows-Kernel-Network",58,"KERNEL_NETWORK_TASK_UDPIPData sent over UDP protocol. "," 2052 svchost.exe",2764,," 2052 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"ff02::fb",59668,"fe80::46d5:3eba:152f:e282",0,255,59668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.1216939Z","ETW","Microsoft-Windows-Kernel-Network",59,"KERNEL_NETWORK_TASK_UDPIPData received over UDP protocol. "," 2052 svchost.exe",2764,," 2052 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"ff02::fb",59668,"fe80::46d5:3eba:152f:e282",0,255,59668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.1218149Z","ETW","Microsoft-Windows-Kernel-Network",42,"KERNEL_NETWORK_TASK_UDPIPData sent over UDP protocol. "," 2052 svchost.exe",2764,," 2052 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4211081440,59668,251789322,0,197,59668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.1219265Z","ETW","Microsoft-Windows-Kernel-Network",43,"KERNEL_NETWORK_TASK_UDPIPData received over UDP protocol. "," 2052 svchost.exe",2764,," 2052 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4211081440,59668,251789322,0,197,59668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.1220227Z","ETW","Microsoft-Windows-Kernel-Network",58,"KERNEL_NETWORK_TASK_UDPIPData sent over UDP protocol. "," 2052 svchost.exe",2764,," 2052 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"ff02::fb",59668,"fe80::46d5:3eba:152f:e282",0,197,59668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.1221517Z","ETW","Microsoft-Windows-Kernel-Network",59,"KERNEL_NETWORK_TASK_UDPIPData received over UDP protocol. "," 2052 svchost.exe",2764,," 2052 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,"ff02::fb",59668,"fe80::46d5:3eba:152f:e282",0,197,59668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6268931Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6268972Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6269007Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,,"    4 System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6278243Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,," 3128 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6278274Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,," 3128 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6278302Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,," 3128 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6279164Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,," 3376 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6279194Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,," 3376 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6279223Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,," 3376 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6285435Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,," 3908 smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6285490Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,," 3908 smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:50.6285541Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1688 VBoxService.exe",1792,,," 3908 smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:52.0532486Z","myETW","EDRi-Provider",4242,"[+] EDRi START MARKER"," 5844 EDRi.exe",,,,,,"[+] EDRi START MARKER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILE,Name:,2020-20-20 20:20:20
"2025-09-30 14:36:52.3054557Z","myETW","EDRi-Provider",4242,"[+] EDRi START MARKER"," 5844 EDRi.exe",,,,,,"[+] EDRi START MARKER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILE,Name:,2020-20-20 20:20:20
"2025-09-30 14:36:52.5582902Z","myETW","EDRi-Provider",4242,"[+] EDRi START MARKER"," 5844 EDRi.exe",,,,,,"[+] EDRi START MARKER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILE,Name:,2020-20-20 20:20:20
"2025-09-30 14:36:52.8104180Z","myETW","EDRi-Provider",4242,"[+] EDRi START MARKER"," 5844 EDRi.exe",,,,,,"[+] EDRi START MARKER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILE,Name:,2020-20-20 20:20:20
"2025-09-30 14:36:53.0078517Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 3376 MsMpEng.exe",4612,,," 3376 MsMpEng.exe",4612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:53.0204075Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info "," 3376 MsMpEng.exe",4612,,," 3376 MsMpEng.exe",4612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-30 14:36:53.0330817Z","ETW","Microsoft-Antimalware-Engine",43,"ExpensiveOperationTaskExpensiveOperationBegin"," 3376 MsMpEng.exe",4612,,,,,"LowFi","C:\Users\Public\Downloads\attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,63437500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
"2025-09-30 14:36:53.0330825Z","ETW","Microsoft-Antimalware-Engine",67,"ExpensiveOperationTaskExpensiveOperationEnd"," 3376 MsMpEng.exe",4612,,,,,"LowFi","C:\Users\Public\Downloads\attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,63437500,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REG,Computer\HKEY_LOCAL_MACHINE\SYSTEM\DUMMY,2020-20-20 20:20:20
